log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2023-10-01,1,LSMGO,56.61,16.4,393.6,24,447.8748,0.61,Calm,FMS_MARITIME,2026-04-06
2023-10-02,1,LSMGO,84.95,12.6,302.4,24,874.7827,0.78,Rough,FMS_MARITIME,2026-04-06
2023-10-03,1,LNG,46.07,8.5,204.0,24,703.245,0.96,Rough,FMS_MARITIME,2026-04-06
2023-10-04,1,MGO,65.84,12.6,302.4,24,677.9952,0.77,Calm,FMS_MARITIME,2026-04-06
2023-10-05,1,VLSFO,66.33,15.2,364.8,24,566.2051,0.46,Calm,FMS_MARITIME,2026-04-06
2023-10-06,1,LSMGO,79.5,11.8,283.2,24,874.1631,0.95,Rough,FMS_MARITIME,2026-04-06
2023-10-07,1,MGO,80.9,8.3,199.2,24,1264.6717,0.96,Moderate,FMS_MARITIME,2026-04-06
2023-10-08,1,LNG,44.24,14.2,340.8,24,404.2352,0.77,Rough,FMS_MARITIME,2026-04-06
2023-10-09,1,HFO,84.65,8.7,208.8,24,1262.4526,0.49,Rough,FMS_MARITIME,2026-04-06
2023-10-10,1,LNG,46.27,15.9,381.6,24,377.5807,0.5,Moderate,FMS_MARITIME,2026-04-06
2023-10-11,1,MGO,23.64,12.6,302.4,24,243.4357,0.89,Moderate,FMS_MARITIME,2026-04-06
2023-10-12,1,LSMGO,54.64,16.0,384.0,24,443.0962,0.78,Rough,FMS_MARITIME,2026-04-06
2023-10-13,1,HFO,72.81,10.7,256.8,24,882.9063,0.73,Rough,FMS_MARITIME,2026-04-06
2023-10-14,1,MGO,51.51,11.8,283.2,24,566.3917,0.52,Rough,FMS_MARITIME,2026-04-06
2023-10-15,1,HFO,25.95,8.3,199.2,24,405.6642,0.52,Calm,FMS_MARITIME,2026-04-06
2023-10-16,1,MGO,34.48,15.9,381.6,24,281.3698,0.61,Moderate,FMS_MARITIME,2026-04-06
2023-10-17,1,LSMGO,55.0,10.2,244.8,24,699.6324,1.0,Rough,FMS_MARITIME,2026-04-06
2023-10-18,1,HFO,44.08,14.1,338.4,24,405.6298,0.9,Rough,FMS_MARITIME,2026-04-06
2023-10-19,1,LSMGO,19.1,14.8,355.2,24,167.4476,0.86,Calm,FMS_MARITIME,2026-04-06
2023-10-20,1,VLSFO,73.12,15.8,379.2,24,600.4633,0.95,Calm,FMS_MARITIME,2026-04-06
2023-10-21,1,VLSFO,36.22,8.4,201.6,24,559.4696,0.52,Rough,FMS_MARITIME,2026-04-06
2023-10-22,1,LSMGO,57.35,16.6,398.4,24,448.2628,0.81,Calm,FMS_MARITIME,2026-04-06
2023-10-23,1,HFO,32.46,14.1,338.4,24,298.7011,0.99,Moderate,FMS_MARITIME,2026-04-06
2023-10-24,1,LSMGO,40.54,15.9,381.6,24,330.8217,0.96,Moderate,FMS_MARITIME,2026-04-06
