log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2022-08-01,1,HFO,66.89,13.7,328.8,24,633.502,0.54,Moderate,FMS_MARITIME,2026-04-06
2022-08-02,1,LSMGO,27.7,10.6,254.4,24,339.0637,0.85,Moderate,FMS_MARITIME,2026-04-06
2022-08-03,1,LSMGO,21.78,10.3,247.2,24,274.3646,0.76,Calm,FMS_MARITIME,2026-04-06
2022-08-04,1,HFO,24.91,16.8,403.2,24,192.3853,0.51,Rough,FMS_MARITIME,2026-04-06
2022-08-05,1,HFO,60.0,9.6,230.4,24,810.9375,0.68,Rough,FMS_MARITIME,2026-04-06
2022-08-06,1,VLSFO,17.47,15.9,381.6,24,142.5618,0.42,Rough,FMS_MARITIME,2026-04-06
2022-08-07,1,LSMGO,84.7,8.4,201.6,24,1308.3125,0.62,Calm,FMS_MARITIME,2026-04-06
2022-08-08,1,MGO,72.93,17.0,408.0,24,556.6275,0.74,Calm,FMS_MARITIME,2026-04-06
2022-08-09,1,LNG,46.82,12.0,288.0,24,506.2412,0.78,Calm,FMS_MARITIME,2026-04-06
2022-08-10,1,LSMGO,33.07,10.4,249.6,24,412.58,0.64,Calm,FMS_MARITIME,2026-04-06
2022-08-11,1,HFO,42.45,8.2,196.8,24,671.6936,0.96,Moderate,FMS_MARITIME,2026-04-06
2022-08-12,1,LNG,37.75,17.0,408.0,24,288.1213,0.83,Rough,FMS_MARITIME,2026-04-06
2022-08-13,1,VLSFO,54.24,17.6,422.4,24,399.8659,0.6,Moderate,FMS_MARITIME,2026-04-06
2022-08-14,1,HFO,83.57,15.7,376.8,24,690.6502,0.97,Rough,FMS_MARITIME,2026-04-06
2022-08-15,1,MGO,61.31,11.0,264.0,24,723.1793,0.63,Calm,FMS_MARITIME,2026-04-06
2022-08-16,1,MGO,25.64,9.3,223.2,24,357.7194,0.86,Moderate,FMS_MARITIME,2026-04-06
2022-08-17,1,MGO,61.74,12.0,288.0,24,667.5637,0.5,Rough,FMS_MARITIME,2026-04-06
2022-08-18,1,MGO,71.96,14.1,338.4,24,662.1851,0.85,Calm,FMS_MARITIME,2026-04-06
2022-08-19,1,LNG,61.66,8.5,204.0,24,941.2218,0.85,Calm,FMS_MARITIME,2026-04-06
2022-08-20,1,VLSFO,77.9,12.3,295.2,24,821.75,0.85,Calm,FMS_MARITIME,2026-04-06
2022-08-21,1,MGO,73.65,8.0,192.0,24,1194.5109,0.69,Moderate,FMS_MARITIME,2026-04-06
2022-08-22,1,LSMGO,78.37,12.8,307.2,24,794.4146,0.65,Rough,FMS_MARITIME,2026-04-06
2022-08-23,1,LNG,34.37,17.6,422.4,24,253.3811,0.41,Rough,FMS_MARITIME,2026-04-06
2022-08-24,1,VLSFO,55.09,8.9,213.6,24,803.1379,0.96,Rough,FMS_MARITIME,2026-04-06
2022-08-25,1,LSMGO,75.53,16.5,396.0,24,593.9405,0.45,Moderate,FMS_MARITIME,2026-04-06
2022-08-26,1,HFO,21.56,16.7,400.8,24,167.5096,0.69,Calm,FMS_MARITIME,2026-04-06
2022-08-27,1,LNG,17.99,11.1,266.4,24,210.2885,0.88,Rough,FMS_MARITIME,2026-04-06
2022-08-28,1,LSMGO,16.91,14.1,338.4,24,155.608,0.65,Calm,FMS_MARITIME,2026-04-06
