log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2023-11-01,1,LNG,75.98,14.4,345.6,24,684.6115,0.45,Rough,FMS_MARITIME,2026-04-06
2023-11-02,1,LNG,77.05,12.3,295.2,24,812.7835,0.58,Rough,FMS_MARITIME,2026-04-06
2023-11-03,1,MGO,52.45,14.0,336.0,24,486.0991,0.8,Rough,FMS_MARITIME,2026-04-06
2023-11-04,1,MGO,51.87,14.0,336.0,24,480.7237,0.6,Moderate,FMS_MARITIME,2026-04-06
2023-11-05,1,LSMGO,31.2,9.2,220.8,24,440.0217,0.85,Rough,FMS_MARITIME,2026-04-06
2023-11-06,1,VLSFO,65.06,13.9,333.6,24,607.3047,0.9,Calm,FMS_MARITIME,2026-04-06
2023-11-07,1,MGO,36.27,17.6,422.4,24,267.3882,0.43,Calm,FMS_MARITIME,2026-04-06
2023-11-08,1,LSMGO,55.9,10.7,256.8,24,677.8528,0.94,Moderate,FMS_MARITIME,2026-04-06
2023-11-09,1,LNG,46.93,8.4,201.6,24,724.9009,0.47,Moderate,FMS_MARITIME,2026-04-06
2023-11-10,1,LNG,53.2,17.4,417.6,24,396.7069,0.99,Rough,FMS_MARITIME,2026-04-06
2023-11-11,1,MGO,15.47,16.0,384.0,24,125.452,0.69,Moderate,FMS_MARITIME,2026-04-06
2023-11-12,1,HFO,62.02,17.5,420.0,24,459.834,0.99,Calm,FMS_MARITIME,2026-04-06
2023-11-13,1,HFO,59.8,13.2,316.8,24,587.8068,0.91,Moderate,FMS_MARITIME,2026-04-06
2023-11-14,1,VLSFO,20.93,16.4,393.6,24,165.5895,0.4,Moderate,FMS_MARITIME,2026-04-06
2023-11-15,1,MGO,30.2,12.5,300.0,24,313.476,0.87,Moderate,FMS_MARITIME,2026-04-06
2023-11-16,1,LSMGO,38.99,9.7,232.8,24,521.5415,0.84,Rough,FMS_MARITIME,2026-04-06
2023-11-17,1,LSMGO,35.94,15.0,360.0,24,310.881,0.49,Calm,FMS_MARITIME,2026-04-06
2023-11-18,1,VLSFO,23.95,9.9,237.6,24,313.8902,0.72,Calm,FMS_MARITIME,2026-04-06
2023-11-19,1,LSMGO,72.38,9.2,220.8,24,1020.794,0.5,Moderate,FMS_MARITIME,2026-04-06
2023-11-20,1,LNG,25.82,17.3,415.2,24,193.65,0.42,Rough,FMS_MARITIME,2026-04-06
2023-11-21,1,LSMGO,63.29,12.1,290.4,24,678.6676,0.84,Calm,FMS_MARITIME,2026-04-06
2023-11-22,1,HFO,43.33,9.8,235.2,24,573.6804,0.94,Rough,FMS_MARITIME,2026-04-06
2023-11-23,1,MGO,45.89,12.5,300.0,24,476.3382,0.73,Moderate,FMS_MARITIME,2026-04-06
2023-11-24,1,HFO,21.63,10.0,240.0,24,280.6492,0.94,Rough,FMS_MARITIME,2026-04-06
2023-11-25,1,LSMGO,44.18,16.9,405.6,24,339.1926,0.93,Rough,FMS_MARITIME,2026-04-06
2023-11-26,1,MGO,71.52,13.0,312.0,24,713.8246,0.87,Calm,FMS_MARITIME,2026-04-06
2023-11-27,1,LNG,68.65,9.2,220.8,24,968.1889,0.88,Rough,FMS_MARITIME,2026-04-06
2023-11-28,1,VLSFO,46.18,15.7,376.8,24,381.6468,0.85,Moderate,FMS_MARITIME,2026-04-06
2023-11-28,1,LNG,50.55,8.1,194.4,24,809.7361,0.87,Rough,FMS_MARITIME,2026-04-06
2023-11-28,1,LNG,48.54,12.6,302.4,24,499.8464,0.68,Moderate,FMS_MARITIME,2026-04-06
2023-11-01,2,HFO,83.01,11.2,268.8,24,961.656,0.45,Calm,FMS_MARITIME,2026-04-06
2023-11-02,2,HFO,21.72,15.9,381.6,24,177.2434,0.88,Moderate,FMS_MARITIME,2026-04-06
2023-11-03,2,VLSFO,54.47,12.5,300.0,24,565.3986,0.74,Calm,FMS_MARITIME,2026-04-06
