log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2021-11-01,1,VLSFO,41.01,11.4,273.6,24,466.7586,0.74,Moderate,FMS_MARITIME,2026-04-06
2021-11-02,1,VLSFO,74.61,9.5,228.0,24,1019.0155,0.85,Rough,FMS_MARITIME,2026-04-06
2021-11-03,1,LSMGO,35.86,13.3,319.2,24,349.8372,0.45,Rough,FMS_MARITIME,2026-04-06
2021-11-04,1,LSMGO,58.58,16.7,400.8,24,455.135,0.83,Rough,FMS_MARITIME,2026-04-06
2021-11-05,1,HFO,27.72,8.6,206.4,24,418.2174,0.42,Calm,FMS_MARITIME,2026-04-06
2021-11-06,1,MGO,73.81,11.2,268.8,24,855.0757,0.68,Calm,FMS_MARITIME,2026-04-06
2021-11-07,1,LNG,56.3,17.4,417.6,24,419.8233,0.97,Rough,FMS_MARITIME,2026-04-06
2021-11-08,1,LSMGO,43.29,12.1,290.4,24,464.2048,0.83,Rough,FMS_MARITIME,2026-04-06
2021-11-09,1,LSMGO,40.37,16.5,396.0,24,317.455,0.51,Rough,FMS_MARITIME,2026-04-06
2021-11-10,1,LNG,42.28,14.0,336.0,24,391.845,0.56,Calm,FMS_MARITIME,2026-04-06
2021-11-11,1,LNG,56.07,11.9,285.6,24,611.3515,0.82,Rough,FMS_MARITIME,2026-04-06
2021-11-12,1,VLSFO,83.58,8.6,206.4,24,1260.989,0.65,Rough,FMS_MARITIME,2026-04-06
2021-11-13,1,VLSFO,24.98,11.0,264.0,24,294.6505,0.78,Moderate,FMS_MARITIME,2026-04-06
2021-11-14,1,LNG,31.8,13.8,331.2,24,298.9891,0.53,Calm,FMS_MARITIME,2026-04-06
2021-11-15,1,LNG,58.72,8.5,204.0,24,896.3435,0.5,Calm,FMS_MARITIME,2026-04-06
2021-11-16,1,HFO,84.38,9.3,223.2,24,1177.2371,0.63,Calm,FMS_MARITIME,2026-04-06
2021-11-17,1,LNG,45.07,15.9,381.6,24,367.7882,0.6,Calm,FMS_MARITIME,2026-04-06
2021-11-18,1,LNG,43.47,10.2,244.8,24,552.964,0.78,Moderate,FMS_MARITIME,2026-04-06
2021-11-19,1,LSMGO,79.87,16.5,396.0,24,628.0686,0.46,Rough,FMS_MARITIME,2026-04-06
2021-11-20,1,LNG,63.92,16.7,400.8,24,496.624,0.72,Rough,FMS_MARITIME,2026-04-06
2021-11-21,1,VLSFO,20.26,9.6,230.4,24,273.8266,0.66,Calm,FMS_MARITIME,2026-04-06
2021-11-22,1,LSMGO,63.19,13.0,312.0,24,630.6848,0.41,Rough,FMS_MARITIME,2026-04-06
2021-11-23,1,MGO,52.74,12.8,307.2,24,534.6105,0.76,Moderate,FMS_MARITIME,2026-04-06
2021-11-24,1,HFO,39.45,13.0,312.0,24,393.7413,0.81,Calm,FMS_MARITIME,2026-04-06
2021-11-25,1,MGO,81.67,16.3,391.2,24,650.1032,0.91,Calm,FMS_MARITIME,2026-04-06
2021-11-26,1,LSMGO,31.87,15.8,379.2,24,261.7172,0.44,Rough,FMS_MARITIME,2026-04-06
2021-11-27,1,VLSFO,63.26,9.4,225.6,24,873.1899,0.77,Calm,FMS_MARITIME,2026-04-06
2021-11-28,1,MGO,17.48,8.6,206.4,24,263.7244,0.5,Moderate,FMS_MARITIME,2026-04-06
2021-11-28,1,HFO,23.53,13.0,312.0,24,234.8475,0.86,Rough,FMS_MARITIME,2026-04-06
2021-11-28,1,HFO,16.05,12.9,309.6,24,161.4331,0.75,Rough,FMS_MARITIME,2026-04-06
2021-11-01,2,LSMGO,54.36,17.1,410.4,24,412.4684,0.89,Calm,FMS_MARITIME,2026-04-06
2021-11-02,2,LSMGO,50.63,11.0,264.0,24,597.2039,0.6,Rough,FMS_MARITIME,2026-04-06
2021-11-03,2,LSMGO,64.4,16.7,400.8,24,500.3533,0.87,Moderate,FMS_MARITIME,2026-04-06
2021-11-04,2,LNG,32.19,17.9,429.6,24,233.3325,0.91,Rough,FMS_MARITIME,2026-04-06
2021-11-05,2,HFO,72.13,8.1,194.4,24,1155.4157,0.63,Calm,FMS_MARITIME,2026-04-06
2021-11-06,2,LSMGO,68.54,17.1,410.4,24,520.0623,0.68,Moderate,FMS_MARITIME,2026-04-06
2021-11-07,2,LNG,42.95,15.6,374.4,24,357.2284,0.61,Calm,FMS_MARITIME,2026-04-06
2021-11-08,2,MGO,48.21,15.8,379.2,24,395.9017,0.48,Rough,FMS_MARITIME,2026-04-06
2021-11-09,2,LSMGO,24.43,14.1,338.4,24,224.808,0.85,Moderate,FMS_MARITIME,2026-04-06
