log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2023-08-01,1,LSMGO,19.13,9.5,228.0,24,261.2755,0.45,Rough,FMS_MARITIME,2026-04-06
2023-08-02,1,MGO,44.83,14.2,340.8,24,409.6262,0.8,Moderate,FMS_MARITIME,2026-04-06
2023-08-03,1,VLSFO,34.24,11.0,264.0,24,403.8764,0.91,Calm,FMS_MARITIME,2026-04-06
2023-08-04,1,MGO,44.41,9.2,220.8,24,626.3258,0.51,Rough,FMS_MARITIME,2026-04-06
2023-08-05,1,LNG,34.43,8.3,199.2,24,538.228,0.53,Rough,FMS_MARITIME,2026-04-06
2023-08-06,1,LSMGO,69.81,17.5,420.0,24,517.5913,0.54,Moderate,FMS_MARITIME,2026-04-06
2023-08-07,1,HFO,64.64,15.3,367.2,24,548.1725,0.61,Moderate,FMS_MARITIME,2026-04-06
2023-08-08,1,LNG,23.39,17.6,422.4,24,172.4348,0.67,Moderate,FMS_MARITIME,2026-04-06
2023-08-09,1,VLSFO,17.48,9.4,225.6,24,241.2798,0.97,Calm,FMS_MARITIME,2026-04-06
2023-08-10,1,VLSFO,50.92,12.3,295.2,24,537.1439,0.84,Moderate,FMS_MARITIME,2026-04-06
2023-08-11,1,VLSFO,22.45,10.8,259.2,24,269.7118,0.5,Moderate,FMS_MARITIME,2026-04-06
2023-08-12,1,LSMGO,47.87,11.6,278.4,24,535.4425,0.52,Calm,FMS_MARITIME,2026-04-06
2023-08-13,1,LSMGO,38.68,11.8,283.2,24,425.3161,0.72,Moderate,FMS_MARITIME,2026-04-06
2023-08-14,1,LSMGO,20.89,17.4,417.6,24,155.7746,0.57,Moderate,FMS_MARITIME,2026-04-06
2023-08-15,1,MGO,26.99,14.7,352.8,24,238.2281,0.64,Calm,FMS_MARITIME,2026-04-06
2023-08-16,1,LNG,63.36,11.7,280.8,24,702.6462,0.83,Moderate,FMS_MARITIME,2026-04-06
2023-08-17,1,LSMGO,79.63,17.6,422.4,24,587.045,0.95,Moderate,FMS_MARITIME,2026-04-06
2023-08-18,1,LSMGO,19.92,17.5,420.0,24,147.6926,0.53,Moderate,FMS_MARITIME,2026-04-06
2023-08-19,1,MGO,83.57,10.4,249.6,24,1042.6161,0.98,Rough,FMS_MARITIME,2026-04-06
2023-08-20,1,MGO,78.59,9.5,228.0,24,1073.3739,0.73,Rough,FMS_MARITIME,2026-04-06
2023-08-21,1,HFO,23.64,15.4,369.6,24,199.1747,0.87,Moderate,FMS_MARITIME,2026-04-06
2023-08-22,1,HFO,68.75,12.4,297.6,24,719.38,0.59,Calm,FMS_MARITIME,2026-04-06
2023-08-23,1,VLSFO,46.75,14.5,348.0,24,418.3319,0.98,Moderate,FMS_MARITIME,2026-04-06
2023-08-24,1,MGO,27.69,10.4,249.6,24,345.4594,0.99,Calm,FMS_MARITIME,2026-04-06
2023-08-25,1,LNG,22.14,12.5,300.0,24,229.8132,0.81,Moderate,FMS_MARITIME,2026-04-06
2023-08-26,1,HFO,72.08,13.4,321.6,24,697.9388,0.65,Rough,FMS_MARITIME,2026-04-06
2023-08-27,1,LNG,23.25,16.3,391.2,24,185.0729,0.96,Calm,FMS_MARITIME,2026-04-06
2023-08-28,1,HFO,73.17,18.0,432.0,24,527.4338,0.9,Moderate,FMS_MARITIME,2026-04-06
2023-08-28,1,LSMGO,31.6,12.4,297.6,24,330.6532,0.92,Calm,FMS_MARITIME,2026-04-06
2023-08-28,1,MGO,47.56,16.8,403.2,24,367.3161,0.73,Moderate,FMS_MARITIME,2026-04-06
2023-08-01,2,MGO,66.99,16.3,391.2,24,533.2486,0.86,Moderate,FMS_MARITIME,2026-04-06
2023-08-02,2,LSMGO,50.61,13.5,324.0,24,486.4183,0.68,Calm,FMS_MARITIME,2026-04-06
2023-08-03,2,LSMGO,48.94,10.9,261.6,24,582.5656,0.97,Rough,FMS_MARITIME,2026-04-06
2023-08-04,2,VLSFO,29.47,14.2,340.8,24,269.2769,0.55,Calm,FMS_MARITIME,2026-04-06
2023-08-05,2,MGO,41.83,14.4,345.6,24,376.9057,0.98,Rough,FMS_MARITIME,2026-04-06
2023-08-06,2,LNG,37.6,13.0,312.0,24,375.2769,0.72,Rough,FMS_MARITIME,2026-04-06
2023-08-07,2,VLSFO,52.09,9.6,230.4,24,704.0289,0.41,Calm,FMS_MARITIME,2026-04-06
2023-08-08,2,LSMGO,69.73,8.4,201.6,24,1077.0795,0.52,Moderate,FMS_MARITIME,2026-04-06
2023-08-09,2,HFO,31.53,12.9,309.6,24,317.1331,0.55,Moderate,FMS_MARITIME,2026-04-06
2023-08-10,2,LSMGO,69.07,10.1,242.4,24,887.3101,0.65,Rough,FMS_MARITIME,2026-04-06
2023-08-11,2,VLSFO,21.99,11.0,264.0,24,259.382,0.88,Moderate,FMS_MARITIME,2026-04-06
2023-08-12,2,MGO,78.34,17.2,412.8,24,590.966,0.45,Moderate,FMS_MARITIME,2026-04-06
2023-08-13,2,MGO,39.8,16.2,388.8,24,318.7685,0.83,Rough,FMS_MARITIME,2026-04-06
2023-08-14,2,MGO,55.52,15.3,367.2,24,470.8314,0.51,Moderate,FMS_MARITIME,2026-04-06
2023-08-15,2,HFO,33.36,11.1,266.4,24,389.9514,0.8,Rough,FMS_MARITIME,2026-04-06
2023-08-16,2,MGO,41.27,12.4,297.6,24,431.8373,0.67,Calm,FMS_MARITIME,2026-04-06
2023-08-17,2,LSMGO,29.57,17.8,427.2,24,215.5454,0.55,Rough,FMS_MARITIME,2026-04-06
2023-08-18,2,LNG,52.17,8.8,211.2,24,769.2111,0.77,Rough,FMS_MARITIME,2026-04-06
2023-08-19,2,VLSFO,15.73,9.1,218.4,24,224.2821,0.86,Rough,FMS_MARITIME,2026-04-06
2023-08-20,2,MGO,37.91,13.5,324.0,24,364.3572,0.72,Calm,FMS_MARITIME,2026-04-06
2023-08-21,2,LSMGO,83.17,12.4,297.6,24,870.2667,0.74,Rough,FMS_MARITIME,2026-04-06
2023-08-22,2,HFO,72.45,16.1,386.4,24,583.875,0.71,Calm,FMS_MARITIME,2026-04-06
2023-08-23,2,HFO,66.13,12.8,307.2,24,670.3412,0.65,Calm,FMS_MARITIME,2026-04-06
2023-08-24,2,LNG,41.69,9.4,225.6,24,575.4551,0.48,Calm,FMS_MARITIME,2026-04-06
2023-08-25,2,LSMGO,80.36,15.0,360.0,24,695.114,0.55,Calm,FMS_MARITIME,2026-04-06
2023-08-26,2,MGO,39.1,15.8,379.2,24,321.0902,0.69,Moderate,FMS_MARITIME,2026-04-06
2023-08-27,2,VLSFO,72.14,11.6,278.4,24,806.9108,0.56,Calm,FMS_MARITIME,2026-04-06
