log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2022-01-01,1,VLSFO,70.43,9.0,216.0,24,1015.3658,0.71,Calm,FMS_MARITIME,2026-04-06
2022-01-02,1,LSMGO,84.76,12.1,290.4,24,908.8934,0.76,Rough,FMS_MARITIME,2026-04-06
2022-01-03,1,VLSFO,26.82,9.5,228.0,24,366.3047,0.67,Calm,FMS_MARITIME,2026-04-06
2022-01-04,1,HFO,58.74,17.1,410.4,24,445.7026,0.9,Calm,FMS_MARITIME,2026-04-06
2022-01-05,1,HFO,62.21,14.1,338.4,24,572.4644,0.56,Calm,FMS_MARITIME,2026-04-06
2022-01-06,1,LSMGO,67.77,17.7,424.8,24,496.7886,0.57,Calm,FMS_MARITIME,2026-04-06
2022-01-07,1,HFO,68.61,15.3,367.2,24,581.8397,0.93,Calm,FMS_MARITIME,2026-04-06
2022-01-08,1,MGO,73.46,9.3,223.2,24,1024.8855,0.93,Calm,FMS_MARITIME,2026-04-06
2022-01-09,1,LNG,52.34,8.7,208.8,24,780.5879,0.5,Rough,FMS_MARITIME,2026-04-06
2022-01-10,1,LSMGO,33.66,17.5,420.0,24,249.5649,0.71,Calm,FMS_MARITIME,2026-04-06
2022-01-11,1,LNG,18.9,10.4,249.6,24,235.7957,0.62,Calm,FMS_MARITIME,2026-04-06
2022-01-12,1,LNG,53.55,12.5,300.0,24,555.849,0.47,Rough,FMS_MARITIME,2026-04-06
2022-01-13,1,LNG,84.79,14.9,357.6,24,738.3559,0.7,Moderate,FMS_MARITIME,2026-04-06
2022-01-14,1,HFO,60.14,12.1,290.4,24,644.8897,0.98,Moderate,FMS_MARITIME,2026-04-06
2022-01-15,1,LSMGO,30.83,11.8,283.2,24,338.9994,0.98,Rough,FMS_MARITIME,2026-04-06
2022-01-16,1,VLSFO,52.59,15.2,364.8,24,448.9179,0.6,Moderate,FMS_MARITIME,2026-04-06
2022-01-17,1,LSMGO,55.96,14.7,352.8,24,493.9327,0.46,Calm,FMS_MARITIME,2026-04-06
2022-01-18,1,HFO,45.73,13.5,324.0,24,439.5161,0.65,Calm,FMS_MARITIME,2026-04-06
2022-01-19,1,MGO,26.96,11.0,264.0,24,318.0055,0.9,Moderate,FMS_MARITIME,2026-04-06
2022-01-20,1,LNG,35.83,15.5,372.0,24,299.9318,0.57,Calm,FMS_MARITIME,2026-04-06
2022-01-21,1,LNG,74.21,10.1,242.4,24,953.3413,0.86,Calm,FMS_MARITIME,2026-04-06
2022-01-22,1,MGO,43.41,12.6,302.4,24,447.0196,0.93,Calm,FMS_MARITIME,2026-04-06
2022-01-23,1,LNG,64.74,16.2,388.8,24,518.5194,0.58,Rough,FMS_MARITIME,2026-04-06
2022-01-24,1,HFO,61.56,9.5,228.0,24,840.78,0.63,Moderate,FMS_MARITIME,2026-04-06
2022-01-25,1,LSMGO,62.23,17.3,415.2,24,466.725,0.9,Moderate,FMS_MARITIME,2026-04-06
2022-01-26,1,LNG,52.94,9.9,237.6,24,693.8348,0.48,Calm,FMS_MARITIME,2026-04-06
2022-01-27,1,LSMGO,39.42,15.9,381.6,24,321.6821,0.76,Rough,FMS_MARITIME,2026-04-06
2022-01-28,1,LSMGO,65.46,15.9,381.6,24,534.1783,0.52,Rough,FMS_MARITIME,2026-04-06
2022-01-28,1,HFO,70.42,16.4,393.6,24,557.1338,0.47,Moderate,FMS_MARITIME,2026-04-06
2022-01-28,1,VLSFO,39.35,11.7,280.8,24,436.3814,0.57,Calm,FMS_MARITIME,2026-04-06
2022-01-01,2,LSMGO,19.06,12.6,302.4,24,196.2726,0.51,Calm,FMS_MARITIME,2026-04-06
2022-01-02,2,MGO,34.65,11.5,276.0,24,390.9424,0.99,Calm,FMS_MARITIME,2026-04-06
2022-01-03,2,LNG,63.96,16.9,405.6,24,491.0538,0.59,Calm,FMS_MARITIME,2026-04-06
2022-01-04,2,HFO,21.77,14.7,352.8,24,192.1536,0.6,Moderate,FMS_MARITIME,2026-04-06
2022-01-05,2,MGO,29.38,10.0,240.0,24,381.2055,0.69,Calm,FMS_MARITIME,2026-04-06
2022-01-06,2,VLSFO,16.92,10.3,247.2,24,213.1427,0.91,Moderate,FMS_MARITIME,2026-04-06
2022-01-07,2,HFO,24.48,14.6,350.4,24,217.5534,0.89,Calm,FMS_MARITIME,2026-04-06
2022-01-08,2,LNG,30.12,8.7,208.8,24,449.2034,0.95,Calm,FMS_MARITIME,2026-04-06
2022-01-09,2,LSMGO,57.35,9.8,235.2,24,759.3023,0.49,Moderate,FMS_MARITIME,2026-04-06
2022-01-10,2,LNG,50.75,10.3,247.2,24,639.3022,0.59,Rough,FMS_MARITIME,2026-04-06
