log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2023-03-01,1,HFO,38.72,16.7,400.8,24,300.8335,0.61,Rough,FMS_MARITIME,2026-04-06
2023-03-02,1,MGO,32.36,8.8,211.2,24,477.1261,0.52,Calm,FMS_MARITIME,2026-04-06
2023-03-03,1,MGO,42.98,9.9,237.6,24,563.2985,0.51,Rough,FMS_MARITIME,2026-04-06
2023-03-04,1,LNG,17.53,10.7,256.8,24,212.5717,0.97,Calm,FMS_MARITIME,2026-04-06
2023-03-05,1,MGO,58.27,8.5,204.0,24,889.4744,0.6,Moderate,FMS_MARITIME,2026-04-06
2023-03-06,1,VLSFO,50.1,12.9,309.6,24,503.9128,0.53,Calm,FMS_MARITIME,2026-04-06
2023-03-07,1,VLSFO,42.43,17.3,415.2,24,318.225,0.5,Rough,FMS_MARITIME,2026-04-06
2023-03-08,1,LNG,18.92,10.1,242.4,24,243.0564,0.76,Rough,FMS_MARITIME,2026-04-06
2023-03-09,1,HFO,29.4,15.2,364.8,24,250.9638,0.75,Moderate,FMS_MARITIME,2026-04-06
2023-03-10,1,LSMGO,76.74,13.9,333.6,24,716.332,0.61,Moderate,FMS_MARITIME,2026-04-06
2023-03-11,1,HFO,23.19,15.6,374.4,24,192.8784,0.52,Moderate,FMS_MARITIME,2026-04-06
2023-03-12,1,HFO,36.72,15.2,364.8,24,313.4487,0.66,Rough,FMS_MARITIME,2026-04-06
2023-03-13,1,LSMGO,47.27,9.2,220.8,24,666.6611,0.6,Moderate,FMS_MARITIME,2026-04-06
2023-03-14,1,LNG,21.86,11.2,268.8,24,253.2442,0.68,Rough,FMS_MARITIME,2026-04-06
2023-03-15,1,VLSFO,18.67,15.5,372.0,24,156.286,0.75,Moderate,FMS_MARITIME,2026-04-06
2023-03-16,1,LSMGO,50.41,12.6,302.4,24,519.103,0.99,Calm,FMS_MARITIME,2026-04-06
2023-03-17,1,HFO,36.05,8.3,199.2,24,563.5527,0.95,Calm,FMS_MARITIME,2026-04-06
2023-03-18,1,VLSFO,76.59,9.5,228.0,24,1046.0582,0.68,Moderate,FMS_MARITIME,2026-04-06
2023-03-19,1,HFO,30.01,13.9,333.6,24,280.1293,0.99,Calm,FMS_MARITIME,2026-04-06
2023-03-20,1,VLSFO,82.51,13.4,321.6,24,798.9308,0.67,Moderate,FMS_MARITIME,2026-04-06
2023-03-21,1,HFO,46.57,13.4,321.6,24,450.9297,0.45,Rough,FMS_MARITIME,2026-04-06
2023-03-22,1,VLSFO,39.81,10.9,261.6,24,473.8851,0.63,Moderate,FMS_MARITIME,2026-04-06
2023-03-23,1,HFO,42.81,17.1,410.4,24,324.8303,0.84,Rough,FMS_MARITIME,2026-04-06
2023-03-24,1,LNG,46.71,17.5,420.0,24,346.3213,0.75,Moderate,FMS_MARITIME,2026-04-06
2023-03-25,1,HFO,75.9,16.3,391.2,24,604.1733,0.77,Moderate,FMS_MARITIME,2026-04-06
2023-03-26,1,LNG,54.43,13.8,331.2,24,511.7603,0.85,Moderate,FMS_MARITIME,2026-04-06
2023-03-27,1,MGO,44.68,14.9,357.6,24,389.0758,0.85,Moderate,FMS_MARITIME,2026-04-06
2023-03-28,1,HFO,18.09,16.8,403.2,24,139.7129,0.86,Moderate,FMS_MARITIME,2026-04-06
2023-03-28,1,LNG,54.33,13.2,316.8,24,534.0392,0.68,Rough,FMS_MARITIME,2026-04-06
2023-03-28,1,HFO,25.19,13.3,319.2,24,245.7445,0.59,Moderate,FMS_MARITIME,2026-04-06
2023-03-01,2,MGO,74.47,8.3,199.2,24,1164.1545,0.93,Rough,FMS_MARITIME,2026-04-06
2023-03-02,2,VLSFO,29.42,10.9,261.6,24,350.206,0.82,Rough,FMS_MARITIME,2026-04-06
2023-03-03,2,LNG,31.8,9.2,220.8,24,448.4837,0.55,Moderate,FMS_MARITIME,2026-04-06
2023-03-04,2,LSMGO,53.32,14.9,357.6,24,464.3134,0.48,Rough,FMS_MARITIME,2026-04-06
2023-03-05,2,LSMGO,57.65,8.2,196.8,24,912.2058,0.96,Moderate,FMS_MARITIME,2026-04-06
2023-03-06,2,VLSFO,65.51,15.9,381.6,24,534.5863,0.56,Moderate,FMS_MARITIME,2026-04-06
2023-03-07,2,LSMGO,70.68,14.7,352.8,24,623.8592,0.92,Moderate,FMS_MARITIME,2026-04-06
2023-03-08,2,LSMGO,67.3,16.7,400.8,24,522.8847,0.65,Moderate,FMS_MARITIME,2026-04-06
2023-03-09,2,LSMGO,61.31,13.1,314.4,24,607.2498,0.65,Calm,FMS_MARITIME,2026-04-06
2023-03-10,2,VLSFO,71.36,9.0,216.0,24,1028.7733,0.47,Moderate,FMS_MARITIME,2026-04-06
2023-03-11,2,LNG,50.2,15.2,364.8,24,428.5164,0.43,Rough,FMS_MARITIME,2026-04-06
2023-03-12,2,VLSFO,18.42,16.1,386.4,24,148.4469,0.83,Moderate,FMS_MARITIME,2026-04-06
2023-03-13,2,LSMGO,63.52,15.5,372.0,24,531.7239,0.49,Rough,FMS_MARITIME,2026-04-06
2023-03-14,2,VLSFO,74.11,10.9,261.6,24,882.181,0.79,Calm,FMS_MARITIME,2026-04-06
2023-03-15,2,LNG,81.64,9.8,235.2,24,1080.8969,0.8,Rough,FMS_MARITIME,2026-04-06
2023-03-16,2,MGO,74.45,8.6,206.4,24,1123.2427,0.82,Rough,FMS_MARITIME,2026-04-06
2023-03-17,2,VLSFO,46.37,10.1,242.4,24,595.6938,0.53,Calm,FMS_MARITIME,2026-04-06
2023-03-18,2,HFO,58.02,13.6,326.4,24,553.5364,0.45,Moderate,FMS_MARITIME,2026-04-06
2023-03-19,2,LNG,40.47,9.4,225.6,24,558.6152,0.75,Rough,FMS_MARITIME,2026-04-06
2023-03-20,2,MGO,82.26,14.4,345.6,24,741.1969,0.54,Rough,FMS_MARITIME,2026-04-06
2023-03-21,2,LNG,69.14,16.7,400.8,24,537.1805,0.56,Moderate,FMS_MARITIME,2026-04-06
2023-03-22,2,VLSFO,53.32,9.5,228.0,24,728.2389,0.4,Rough,FMS_MARITIME,2026-04-06
2023-03-23,2,MGO,59.42,12.2,292.8,24,631.9463,0.95,Calm,FMS_MARITIME,2026-04-06
2023-03-24,2,HFO,19.29,15.0,360.0,24,166.8585,0.93,Rough,FMS_MARITIME,2026-04-06
2023-03-25,2,HFO,81.54,13.2,316.8,24,801.5011,0.58,Moderate,FMS_MARITIME,2026-04-06
2023-03-26,2,VLSFO,42.56,9.6,230.4,24,575.225,0.64,Calm,FMS_MARITIME,2026-04-06
2023-03-27,2,LSMGO,41.41,11.4,273.6,24,471.3112,0.82,Moderate,FMS_MARITIME,2026-04-06
2023-03-28,2,HFO,78.38,10.4,249.6,24,977.8659,0.85,Moderate,FMS_MARITIME,2026-04-06
2023-03-28,2,HFO,49.58,11.3,271.2,24,569.2925,0.71,Calm,FMS_MARITIME,2026-04-06
2023-03-28,2,MGO,20.37,17.1,410.4,24,154.5618,0.62,Moderate,FMS_MARITIME,2026-04-06
2023-03-01,3,LNG,38.93,15.8,379.2,24,319.6941,0.49,Moderate,FMS_MARITIME,2026-04-06
2023-03-02,3,VLSFO,59.9,11.3,271.2,24,687.7898,0.44,Calm,FMS_MARITIME,2026-04-06
2023-03-03,3,MGO,79.65,12.2,292.8,24,847.0973,0.63,Calm,FMS_MARITIME,2026-04-06
2023-03-04,3,LNG,48.32,13.8,331.2,24,454.313,0.93,Calm,FMS_MARITIME,2026-04-06
2023-03-05,3,VLSFO,25.15,10.4,249.6,24,313.7704,0.45,Rough,FMS_MARITIME,2026-04-06
2023-03-06,3,LSMGO,62.32,13.4,321.6,24,603.4343,0.93,Rough,FMS_MARITIME,2026-04-06
2023-03-07,3,MGO,25.57,11.6,278.4,24,286.0093,0.47,Calm,FMS_MARITIME,2026-04-06
2023-03-08,3,LNG,27.22,14.7,352.8,24,240.2582,0.62,Calm,FMS_MARITIME,2026-04-06
2023-03-09,3,LNG,53.36,10.2,244.8,24,678.7706,0.87,Rough,FMS_MARITIME,2026-04-06
2023-03-10,3,LNG,79.4,14.9,357.6,24,691.4195,0.45,Moderate,FMS_MARITIME,2026-04-06
2023-03-11,3,HFO,28.62,17.4,417.6,24,213.4164,0.97,Rough,FMS_MARITIME,2026-04-06
2023-03-12,3,HFO,24.71,9.0,216.0,24,356.2358,0.96,Moderate,FMS_MARITIME,2026-04-06
2023-03-13,3,LSMGO,39.58,15.9,381.6,24,322.9877,0.72,Moderate,FMS_MARITIME,2026-04-06
2023-03-14,3,LSMGO,62.24,17.4,417.6,24,464.1172,0.95,Calm,FMS_MARITIME,2026-04-06
2023-03-15,3,MGO,60.24,8.8,211.2,24,888.1977,0.88,Calm,FMS_MARITIME,2026-04-06
2023-03-16,3,VLSFO,61.62,11.5,276.0,24,695.2343,0.81,Calm,FMS_MARITIME,2026-04-06
2023-03-17,3,VLSFO,55.89,10.6,254.4,24,684.1252,0.79,Moderate,FMS_MARITIME,2026-04-06
2023-03-18,3,HFO,59.43,9.7,232.8,24,794.9528,0.88,Rough,FMS_MARITIME,2026-04-06
2023-03-19,3,MGO,77.75,13.2,316.8,24,764.2472,0.51,Rough,FMS_MARITIME,2026-04-06
2023-03-20,3,HFO,73.78,11.1,266.4,24,862.4284,0.7,Moderate,FMS_MARITIME,2026-04-06
2023-03-21,3,VLSFO,73.07,14.5,348.0,24,653.8505,0.9,Rough,FMS_MARITIME,2026-04-06
2023-03-22,3,LSMGO,28.97,11.1,266.4,24,338.6358,0.4,Rough,FMS_MARITIME,2026-04-06
2023-03-23,3,VLSFO,79.06,16.4,393.6,24,625.4899,0.44,Calm,FMS_MARITIME,2026-04-06
2023-03-24,3,HFO,45.19,14.7,352.8,24,398.8709,0.4,Moderate,FMS_MARITIME,2026-04-06
2023-03-25,3,HFO,17.02,13.9,333.6,24,158.8737,0.67,Moderate,FMS_MARITIME,2026-04-06
2023-03-26,3,VLSFO,24.45,14.8,355.2,24,214.3505,0.87,Rough,FMS_MARITIME,2026-04-06
2023-03-27,3,MGO,74.47,17.7,424.8,24,545.903,0.93,Calm,FMS_MARITIME,2026-04-06
2023-03-28,3,LNG,34.51,13.3,319.2,24,336.6671,0.42,Rough,FMS_MARITIME,2026-04-06
2023-03-28,3,MGO,57.48,10.4,249.6,24,717.1183,0.91,Rough,FMS_MARITIME,2026-04-06
2023-03-28,3,HFO,63.9,12.0,288.0,24,690.9187,0.51,Calm,FMS_MARITIME,2026-04-06
2023-03-01,4,LSMGO,34.49,15.7,376.8,24,285.0368,0.59,Moderate,FMS_MARITIME,2026-04-06
2023-03-02,4,VLSFO,20.31,14.1,338.4,24,186.8952,0.83,Calm,FMS_MARITIME,2026-04-06
2023-03-03,4,HFO,34.87,8.1,194.4,24,558.5657,0.94,Rough,FMS_MARITIME,2026-04-06
2023-03-04,4,HFO,24.33,9.9,237.6,24,318.8705,0.81,Calm,FMS_MARITIME,2026-04-06
2023-03-05,4,LNG,17.63,12.4,297.6,24,184.4752,0.94,Rough,FMS_MARITIME,2026-04-06
2023-03-06,4,MGO,33.52,11.4,273.6,24,381.5105,0.92,Calm,FMS_MARITIME,2026-04-06
2023-03-07,4,LSMGO,50.88,14.2,340.8,24,464.907,0.69,Rough,FMS_MARITIME,2026-04-06
2023-03-08,4,VLSFO,75.01,12.9,309.6,24,754.461,0.79,Calm,FMS_MARITIME,2026-04-06
2023-03-09,4,LNG,30.23,11.1,266.4,24,353.3642,0.88,Calm,FMS_MARITIME,2026-04-06
2023-03-10,4,LNG,25.26,14.3,343.2,24,229.1948,0.44,Rough,FMS_MARITIME,2026-04-06
2023-03-11,4,LSMGO,54.18,13.4,321.6,24,524.616,0.95,Moderate,FMS_MARITIME,2026-04-06
2023-03-12,4,LNG,48.59,9.9,237.6,24,636.8235,0.61,Calm,FMS_MARITIME,2026-04-06
2023-03-13,4,LNG,41.02,10.0,240.0,24,532.2345,0.62,Calm,FMS_MARITIME,2026-04-06
2023-03-14,4,LNG,58.98,8.6,206.4,24,889.8436,0.52,Rough,FMS_MARITIME,2026-04-06
2023-03-15,4,LNG,41.71,16.8,403.2,24,322.1353,0.86,Rough,FMS_MARITIME,2026-04-06
2023-03-16,4,LNG,38.06,8.2,196.8,24,602.2299,0.76,Rough,FMS_MARITIME,2026-04-06
2023-03-17,4,LSMGO,70.84,10.9,261.6,24,843.256,0.52,Moderate,FMS_MARITIME,2026-04-06
2023-03-18,4,LSMGO,73.3,15.5,372.0,24,613.5919,0.74,Moderate,FMS_MARITIME,2026-04-06
2023-03-19,4,HFO,16.9,14.6,350.4,24,150.1901,0.85,Moderate,FMS_MARITIME,2026-04-06
2023-03-20,4,LNG,58.69,13.2,316.8,24,576.896,0.86,Rough,FMS_MARITIME,2026-04-06
2023-03-21,4,LSMGO,65.61,11.8,283.2,24,721.432,0.61,Rough,FMS_MARITIME,2026-04-06
2023-03-22,4,HFO,39.3,14.6,350.4,24,349.2586,0.42,Rough,FMS_MARITIME,2026-04-06
2023-03-23,4,VLSFO,51.14,15.5,372.0,24,428.0913,0.95,Calm,FMS_MARITIME,2026-04-06
2023-03-24,4,LSMGO,83.71,15.9,381.6,24,683.1052,0.92,Moderate,FMS_MARITIME,2026-04-06
2023-03-25,4,HFO,75.12,12.2,292.8,24,798.9197,0.8,Moderate,FMS_MARITIME,2026-04-06
2023-03-26,4,LSMGO,71.15,15.3,367.2,24,603.3799,0.63,Moderate,FMS_MARITIME,2026-04-06
2023-03-27,4,LSMGO,24.28,11.0,264.0,24,286.3936,0.88,Rough,FMS_MARITIME,2026-04-06
2023-03-28,4,HFO,82.15,9.0,216.0,24,1184.3292,0.64,Rough,FMS_MARITIME,2026-04-06
2023-03-28,4,LNG,42.73,8.5,204.0,24,652.2609,0.96,Moderate,FMS_MARITIME,2026-04-06
2023-03-28,4,LSMGO,18.67,8.7,208.8,24,278.4405,0.76,Calm,FMS_MARITIME,2026-04-06
2023-03-01,5,LSMGO,43.63,13.6,326.4,24,416.2494,0.52,Rough,FMS_MARITIME,2026-04-06
2023-03-02,5,HFO,70.51,16.4,393.6,24,557.8459,0.8,Calm,FMS_MARITIME,2026-04-06
2023-03-03,5,LSMGO,26.96,13.1,314.4,24,267.0275,0.8,Moderate,FMS_MARITIME,2026-04-06
2023-03-04,5,LNG,76.76,17.3,415.2,24,575.7,0.75,Moderate,FMS_MARITIME,2026-04-06
2023-03-05,5,LSMGO,73.59,13.1,314.4,24,728.8781,0.89,Calm,FMS_MARITIME,2026-04-06
2023-03-06,5,LSMGO,45.72,12.0,288.0,24,494.3475,0.85,Moderate,FMS_MARITIME,2026-04-06
2023-03-07,5,LNG,16.08,10.0,240.0,24,208.638,0.88,Moderate,FMS_MARITIME,2026-04-06
2023-03-08,5,LSMGO,57.01,15.8,379.2,24,468.1676,0.49,Calm,FMS_MARITIME,2026-04-06
2023-03-09,5,VLSFO,30.03,8.7,208.8,24,447.8612,0.6,Rough,FMS_MARITIME,2026-04-06
2023-03-10,5,MGO,20.4,15.6,374.4,24,169.6731,0.51,Calm,FMS_MARITIME,2026-04-06
2023-03-11,5,HFO,41.16,9.2,220.8,24,580.4902,0.94,Rough,FMS_MARITIME,2026-04-06
