log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2022-05-01,1,MGO,50.19,8.7,208.8,24,748.5233,0.47,Moderate,FMS_MARITIME,2026-04-06
2022-05-02,1,LNG,23.65,15.5,372.0,24,197.9734,0.57,Calm,FMS_MARITIME,2026-04-06
2022-05-03,1,HFO,65.66,8.2,196.8,24,1038.9494,0.87,Moderate,FMS_MARITIME,2026-04-06
2022-05-04,1,HFO,51.17,14.4,345.6,24,461.063,0.59,Calm,FMS_MARITIME,2026-04-06
2022-05-05,1,VLSFO,19.06,17.8,427.2,24,138.9346,0.63,Calm,FMS_MARITIME,2026-04-06
2022-05-06,1,LSMGO,73.34,10.1,242.4,24,942.1649,0.58,Moderate,FMS_MARITIME,2026-04-06
2022-05-07,1,LSMGO,39.95,8.0,192.0,24,647.9391,0.55,Calm,FMS_MARITIME,2026-04-06
2022-05-08,1,VLSFO,43.19,17.4,417.6,24,322.0634,0.56,Rough,FMS_MARITIME,2026-04-06
2022-05-09,1,HFO,43.47,13.1,314.4,24,430.5521,0.55,Rough,FMS_MARITIME,2026-04-06
2022-05-10,1,VLSFO,32.91,15.0,360.0,24,284.6715,0.61,Moderate,FMS_MARITIME,2026-04-06
2022-05-11,1,LSMGO,47.66,16.1,386.4,24,384.0922,0.57,Rough,FMS_MARITIME,2026-04-06
2022-05-12,1,VLSFO,66.97,11.3,271.2,24,768.9697,0.89,Calm,FMS_MARITIME,2026-04-06
2022-05-13,1,LSMGO,46.53,13.8,331.2,24,437.4832,0.9,Rough,FMS_MARITIME,2026-04-06
2022-05-14,1,VLSFO,83.55,11.0,264.0,24,985.5102,0.43,Moderate,FMS_MARITIME,2026-04-06
2022-05-15,1,LSMGO,72.59,13.2,316.8,24,713.5267,0.72,Calm,FMS_MARITIME,2026-04-06
2022-05-16,1,LNG,40.04,15.9,381.6,24,326.7415,0.99,Calm,FMS_MARITIME,2026-04-06
2022-05-17,1,LSMGO,78.8,13.5,324.0,24,757.3556,0.41,Moderate,FMS_MARITIME,2026-04-06
2022-05-18,1,MGO,74.62,13.7,328.8,24,706.7113,1.0,Calm,FMS_MARITIME,2026-04-06
2022-05-19,1,HFO,78.51,14.6,350.4,24,697.7173,0.56,Moderate,FMS_MARITIME,2026-04-06
2022-05-20,1,HFO,19.54,11.7,280.8,24,216.6936,0.8,Calm,FMS_MARITIME,2026-04-06
2022-05-21,1,VLSFO,35.76,14.0,336.0,24,331.4186,0.86,Rough,FMS_MARITIME,2026-04-06
2022-05-22,1,MGO,70.84,11.4,273.6,24,806.2711,0.97,Calm,FMS_MARITIME,2026-04-06
