log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2021-12-01,1,LNG,82.41,8.5,204.0,24,1257.9644,0.64,Calm,FMS_MARITIME,2026-04-06
2021-12-02,1,LNG,34.24,9.8,235.2,24,453.3306,0.62,Rough,FMS_MARITIME,2026-04-06
2021-12-03,1,MGO,28.37,10.3,247.2,24,357.3794,0.75,Calm,FMS_MARITIME,2026-04-06
2021-12-04,1,VLSFO,61.97,10.3,247.2,24,780.6415,0.99,Calm,FMS_MARITIME,2026-04-06
2021-12-05,1,HFO,16.08,11.6,278.4,24,179.8603,0.69,Rough,FMS_MARITIME,2026-04-06
2021-12-06,1,HFO,18.02,12.6,302.4,24,185.5631,0.58,Calm,FMS_MARITIME,2026-04-06
2021-12-07,1,VLSFO,45.33,16.8,403.2,24,350.0933,0.53,Rough,FMS_MARITIME,2026-04-06
2021-12-08,1,VLSFO,24.93,13.3,319.2,24,243.2081,0.58,Moderate,FMS_MARITIME,2026-04-06
2021-12-09,1,HFO,68.86,15.8,379.2,24,565.4801,0.7,Rough,FMS_MARITIME,2026-04-06
2021-12-10,1,LNG,44.3,11.9,285.6,24,483.0189,0.44,Calm,FMS_MARITIME,2026-04-06
2021-12-11,1,MGO,60.22,12.2,292.8,24,640.4545,0.7,Calm,FMS_MARITIME,2026-04-06
2021-12-12,1,MGO,61.23,11.4,273.6,24,696.8941,0.84,Calm,FMS_MARITIME,2026-04-06
2021-12-13,1,MGO,79.31,17.8,427.2,24,578.1164,0.44,Rough,FMS_MARITIME,2026-04-06
2021-12-14,1,LNG,64.98,10.2,244.8,24,826.5838,0.7,Calm,FMS_MARITIME,2026-04-06
2021-12-15,1,LNG,33.76,13.2,316.8,24,331.8455,0.56,Moderate,FMS_MARITIME,2026-04-06
2021-12-16,1,LNG,36.44,15.3,367.2,24,309.0255,0.47,Rough,FMS_MARITIME,2026-04-06
2021-12-17,1,LNG,68.87,8.7,208.8,24,1027.1129,0.81,Calm,FMS_MARITIME,2026-04-06
2021-12-18,1,HFO,27.59,13.2,316.8,24,271.1972,0.82,Rough,FMS_MARITIME,2026-04-06
2021-12-19,1,MGO,60.69,15.1,362.4,24,521.4919,0.83,Rough,FMS_MARITIME,2026-04-06
2021-12-20,1,LSMGO,22.85,9.1,218.4,24,325.8008,0.89,Moderate,FMS_MARITIME,2026-04-06
2021-12-21,1,HFO,53.0,9.6,230.4,24,716.3281,0.42,Rough,FMS_MARITIME,2026-04-06
2021-12-22,1,HFO,66.43,16.3,391.2,24,528.791,0.57,Rough,FMS_MARITIME,2026-04-06
2021-12-23,1,VLSFO,57.7,8.3,199.2,24,901.997,0.85,Rough,FMS_MARITIME,2026-04-06
2021-12-24,1,VLSFO,79.07,8.4,201.6,24,1221.3491,0.85,Rough,FMS_MARITIME,2026-04-06
2021-12-25,1,LSMGO,32.97,13.6,326.4,24,314.5483,0.84,Moderate,FMS_MARITIME,2026-04-06
2021-12-26,1,VLSFO,68.34,16.0,384.0,24,554.1947,0.42,Calm,FMS_MARITIME,2026-04-06
2021-12-27,1,MGO,31.2,13.1,314.4,24,309.0229,0.43,Calm,FMS_MARITIME,2026-04-06
2021-12-28,1,HFO,47.54,11.5,276.0,24,536.3752,0.68,Rough,FMS_MARITIME,2026-04-06
2021-12-28,1,LSMGO,83.86,9.0,216.0,24,1208.9817,0.75,Moderate,FMS_MARITIME,2026-04-06
2021-12-28,1,VLSFO,17.71,10.1,242.4,24,227.5121,0.41,Moderate,FMS_MARITIME,2026-04-06
2021-12-01,2,HFO,16.41,15.3,367.2,24,139.1632,0.49,Moderate,FMS_MARITIME,2026-04-06
2021-12-02,2,LNG,49.83,9.6,230.4,24,673.4836,0.59,Calm,FMS_MARITIME,2026-04-06
2021-12-03,2,LNG,44.79,11.4,273.6,24,509.7809,0.51,Rough,FMS_MARITIME,2026-04-06
2021-12-04,2,LNG,34.66,9.7,232.8,24,463.6222,0.55,Rough,FMS_MARITIME,2026-04-06
2021-12-05,2,LSMGO,53.92,17.6,422.4,24,397.5068,0.59,Calm,FMS_MARITIME,2026-04-06
2021-12-06,2,LSMGO,79.21,16.4,393.6,24,626.6767,0.53,Calm,FMS_MARITIME,2026-04-06
2021-12-07,2,HFO,77.5,8.8,211.2,24,1142.6847,0.43,Rough,FMS_MARITIME,2026-04-06
2021-12-08,2,HFO,81.32,10.1,242.4,24,1044.6802,0.68,Rough,FMS_MARITIME,2026-04-06
2021-12-09,2,HFO,19.89,13.5,324.0,24,191.165,0.77,Moderate,FMS_MARITIME,2026-04-06
2021-12-10,2,MGO,62.08,12.1,290.4,24,665.6926,0.45,Calm,FMS_MARITIME,2026-04-06
2021-12-11,2,HFO,47.85,13.3,319.2,24,466.8073,0.53,Rough,FMS_MARITIME,2026-04-06
2021-12-12,2,LSMGO,24.99,8.8,211.2,24,368.4605,0.53,Calm,FMS_MARITIME,2026-04-06
2021-12-13,2,LNG,46.6,9.6,230.4,24,629.8281,0.72,Moderate,FMS_MARITIME,2026-04-06
