log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2022-03-01,1,LSMGO,75.3,14.9,357.6,24,655.7164,0.98,Rough,FMS_MARITIME,2026-04-06
2022-03-02,1,LNG,56.5,8.2,196.8,24,894.0091,0.68,Moderate,FMS_MARITIME,2026-04-06
2022-03-03,1,MGO,22.39,14.4,345.6,24,201.7432,0.53,Calm,FMS_MARITIME,2026-04-06
2022-03-04,1,VLSFO,82.25,13.1,314.4,24,814.6517,0.42,Rough,FMS_MARITIME,2026-04-06
2022-03-05,1,LSMGO,36.06,16.4,393.6,24,285.2918,0.53,Rough,FMS_MARITIME,2026-04-06
2022-03-06,1,LSMGO,58.49,12.9,309.6,24,588.3006,0.4,Moderate,FMS_MARITIME,2026-04-06
2022-03-07,1,LSMGO,34.22,10.3,247.2,24,431.0723,0.67,Rough,FMS_MARITIME,2026-04-06
2022-03-08,1,LNG,65.8,15.9,381.6,24,536.9528,0.42,Moderate,FMS_MARITIME,2026-04-06
2022-03-09,1,LNG,17.07,13.6,326.4,24,162.8553,0.79,Moderate,FMS_MARITIME,2026-04-06
2022-03-10,1,LSMGO,29.0,16.0,384.0,24,235.1719,0.65,Moderate,FMS_MARITIME,2026-04-06
2022-03-11,1,HFO,51.61,16.8,403.2,24,398.5951,0.43,Calm,FMS_MARITIME,2026-04-06
2022-03-12,1,LSMGO,69.78,8.5,204.0,24,1065.1712,0.61,Moderate,FMS_MARITIME,2026-04-06
2022-03-13,1,MGO,75.42,12.1,290.4,24,808.7393,0.56,Rough,FMS_MARITIME,2026-04-06
2022-03-14,1,LNG,53.42,15.1,362.4,24,459.0228,0.69,Moderate,FMS_MARITIME,2026-04-06
2022-03-15,1,MGO,62.0,12.7,304.8,24,633.4252,0.92,Rough,FMS_MARITIME,2026-04-06
2022-03-16,1,HFO,71.5,14.0,336.0,24,662.6518,0.77,Calm,FMS_MARITIME,2026-04-06
2022-03-17,1,MGO,57.76,15.0,360.0,24,499.624,0.95,Moderate,FMS_MARITIME,2026-04-06
2022-03-18,1,VLSFO,42.33,9.2,220.8,24,596.991,0.76,Moderate,FMS_MARITIME,2026-04-06
2022-03-19,1,HFO,16.99,9.1,218.4,24,242.2475,0.44,Moderate,FMS_MARITIME,2026-04-06
2022-03-20,1,HFO,28.01,14.3,343.2,24,254.1467,0.43,Calm,FMS_MARITIME,2026-04-06
2022-03-21,1,HFO,31.93,16.6,398.4,24,249.5733,0.47,Rough,FMS_MARITIME,2026-04-06
2022-03-22,1,HFO,40.37,18.0,432.0,24,291.0004,0.66,Calm,FMS_MARITIME,2026-04-06
