log_date,vessel_id,fuel_grade,consumption_mt,speed_knots,distance_nm,running_hours,eeoi,load_factor,sea_condition,source_system,ingestion_date
2021-10-01,1,HFO,60.69,10.7,256.8,24,735.9371,0.76,Rough,FMS_MARITIME,2026-04-06
2021-10-02,1,MGO,34.55,12.7,304.8,24,352.9813,0.82,Moderate,FMS_MARITIME,2026-04-06
2021-10-03,1,VLSFO,58.57,15.6,374.4,24,487.1447,0.7,Rough,FMS_MARITIME,2026-04-06
2021-10-04,1,MGO,37.79,8.5,204.0,24,576.8532,0.81,Moderate,FMS_MARITIME,2026-04-06
2021-10-05,1,MGO,29.32,15.0,360.0,24,253.618,0.73,Calm,FMS_MARITIME,2026-04-06
2021-10-06,1,LNG,77.38,14.2,340.8,24,707.0461,0.53,Calm,FMS_MARITIME,2026-04-06
2021-10-07,1,MGO,15.16,13.5,324.0,24,145.7044,0.68,Moderate,FMS_MARITIME,2026-04-06
2021-10-08,1,LNG,80.46,16.7,400.8,24,625.1308,0.91,Calm,FMS_MARITIME,2026-04-06
2021-10-09,1,HFO,15.9,10.5,252.0,24,196.4786,0.45,Calm,FMS_MARITIME,2026-04-06
2021-10-10,1,LNG,65.1,17.9,429.6,24,471.8841,0.79,Calm,FMS_MARITIME,2026-04-06
2021-10-11,1,LSMGO,82.45,16.5,396.0,24,648.3568,0.88,Calm,FMS_MARITIME,2026-04-06
2021-10-12,1,MGO,55.76,16.8,403.2,24,430.6464,0.46,Rough,FMS_MARITIME,2026-04-06
2021-10-13,1,VLSFO,62.64,11.2,268.8,24,725.6732,0.75,Rough,FMS_MARITIME,2026-04-06
2021-10-14,1,VLSFO,82.94,12.3,295.2,24,874.9159,0.4,Rough,FMS_MARITIME,2026-04-06
2021-10-15,1,MGO,28.95,9.9,237.6,24,379.4205,0.79,Calm,FMS_MARITIME,2026-04-06
2021-10-16,1,LNG,51.04,12.1,290.4,24,547.3091,0.74,Moderate,FMS_MARITIME,2026-04-06
2021-10-17,1,LNG,22.25,14.6,350.4,24,197.7354,0.57,Calm,FMS_MARITIME,2026-04-06
2021-10-18,1,VLSFO,40.87,12.6,302.4,24,420.8637,0.52,Moderate,FMS_MARITIME,2026-04-06
2021-10-19,1,MGO,82.18,9.9,237.6,24,1077.0561,0.41,Moderate,FMS_MARITIME,2026-04-06
2021-10-20,1,HFO,64.34,11.2,268.8,24,745.3674,0.5,Calm,FMS_MARITIME,2026-04-06
2021-10-21,1,HFO,16.82,8.0,192.0,24,272.7994,0.74,Rough,FMS_MARITIME,2026-04-06
2021-10-22,1,MGO,47.9,15.4,369.6,24,403.5731,0.62,Calm,FMS_MARITIME,2026-04-06
2021-10-23,1,MGO,22.87,12.0,288.0,24,247.2819,0.96,Moderate,FMS_MARITIME,2026-04-06
2021-10-24,1,VLSFO,55.74,12.5,300.0,24,578.5812,0.43,Calm,FMS_MARITIME,2026-04-06
2021-10-25,1,LSMGO,45.37,17.3,415.2,24,340.275,1.0,Rough,FMS_MARITIME,2026-04-06
2021-10-26,1,HFO,49.23,8.9,213.6,24,717.707,0.82,Calm,FMS_MARITIME,2026-04-06
2021-10-27,1,VLSFO,51.77,11.4,273.6,24,589.2243,0.56,Rough,FMS_MARITIME,2026-04-06
2021-10-28,1,MGO,80.72,12.9,309.6,24,811.893,0.63,Calm,FMS_MARITIME,2026-04-06
2021-10-28,1,VLSFO,15.62,17.3,415.2,24,117.15,0.64,Rough,FMS_MARITIME,2026-04-06
2021-10-28,1,HFO,29.68,14.2,340.8,24,271.1958,0.58,Moderate,FMS_MARITIME,2026-04-06
2021-10-01,2,HFO,55.89,18.0,432.0,24,402.8738,0.58,Moderate,FMS_MARITIME,2026-04-06
2021-10-02,2,HFO,69.94,12.8,307.2,24,708.9621,0.69,Calm,FMS_MARITIME,2026-04-06
2021-10-03,2,MGO,74.79,10.6,254.4,24,915.4719,0.47,Rough,FMS_MARITIME,2026-04-06
2021-10-04,2,HFO,18.35,14.4,345.6,24,165.3411,0.82,Calm,FMS_MARITIME,2026-04-06
2021-10-05,2,HFO,43.14,13.7,328.8,24,408.5704,0.82,Rough,FMS_MARITIME,2026-04-06
2021-10-06,2,VLSFO,76.15,12.9,309.6,24,765.9273,0.44,Rough,FMS_MARITIME,2026-04-06
2021-10-07,2,VLSFO,73.83,11.4,273.6,24,840.302,0.97,Calm,FMS_MARITIME,2026-04-06
